id,output,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
100709,1,5.838,-6.338,1.56,7.94,31.513,1.634,6.486,26.878,39.517,110.485,118.544,305.011,99.522,19.82,227.657,5.771,4.009,51.561,0.954,4.858,34.393,7.23,5.612,4.509,4.724,1547500000,6.526,6.407,5.477,5.376
100710,1,5.324,-8.986,9.728,32.209,35.205,3.396,3.712,30.031,31.217,92.739,97.524,196.753,8.766,32.731,144.378,2.014,1.342,41.445,2.864,9.483,84.728,27.796,26.58,18.552,6.477,790417702,2.867,2.397,2.178,1.821
100711,1,50.687,38.785,1.253,4.925,21.627,1.936,8.501,38.771,48.787,210.843,243.775,26.018,317.554,22.544,821.951,7.323,6.228,72.061,0.647,2.543,20.414,199.18,17.769,13.246,20.454,1159182561,13.358,12.663,11.996,11.372
100712,1,129.593,75.755,2.457,5.985,16.209,2.678,7.254,15.799,53.782,243.648,270.804,58.928,78.811,42.062,7266.447,3.638,3.504,54.239,0.917,2.234,33.312,-101.875,-50.955,-30.036,-32.745,2409458018,4.459,2.26,4.601,2.332
100713,1,-34.221,-8.577,0.662,10.989,120.439,0.553,6.063,19.655,40.101,61.984,187.62,474.583,697.916,7.858,66.845,5.288,5.089,55.73,1.197,19.863,27.348,-12.299,-6.175,-5.803,-4.846,1812177604,3.748,3.244,3.833,3.317
100714,1,8.388,43.629,2.561,6.488,8.763,1.971,2.662,17.007,32.734,94.067,101.785,148.551,5.915,39.297,178.99,2.521,2.457,21.436,1.299,3.291,18.443,26.961,25.113,15.2,11.699,2557249658,3.864,2.572,2.734,1.82
100715,1,60.509,49.358,7.488,30.531,49.807,4.857,7.924,46.408,35.165,123.463,143.91,103.828,181.438,25.956,271.867,2.968,2.968,58.386,1.541,6.285,55.711,-4.783,-2.104,-1.588,-1.03,1433332926,3.043,2.996,3.063,3.015
100716,1,22.161,4.083,4.217,14.764,42.105,5.296,15.105,57.037,42.203,81.929,113.907,130.816,118.193,28.652,1500,7.405,7.405,68.723,0.796,2.787,32.799,12.044,5.684,4.06,5.1,860520847,4.82,4.626,5.49,5.269
100717,1,25.875,47.28,2.482,12.475,42.714,1.66,5.684,28.514,22.533,26.485,110.655,342.456,51.842,20.23,61.241,3.068,3.054,58.828,1.495,7.513,23.237,-2.388,-2.008,-1.608,-1.075,1696566256,5.092,4.52,5.461,4.848
100718,1,24.616,67.709,5.288,14.893,29.432,2.467,4.875,46.498,12.496,65.795,103.411,186.221,1.32,34.777,141.019,2.437,2.202,40.373,2.143,6.036,30.253,19.496,16.06,10.357,4.831,850887576,3.058,2.702,2.901,2.562
100719,1,71.83,26.181,4.19,9.238,17.478,2.886,5.46,26.515,34.165,170.101,191.313,119.565,27.777,40.429,241.758,2.73,2.184,32.91,1.451,3.2,44.847,-3.646,-2.694,-1.472,-1.014,438000000,3.37,2.39,3.303,2.343
100720,1,-8.277,-4.149,2.771,9.72,24.447,2.4,6.038,49.258,19.923,101.449,104.14,205.24,25.495,30.235,135.792,3.346,2.691,39.186,1.154,4.048,25.488,-0.594,-0.528,-0.377,-0.327,547702624,4.103,3.448,3.995,3.358
100721,1,16.02,-15.914,1.609,5.349,17.497,3.637,11.898,42.604,47.015,75.744,87.044,185.201,55.779,29.327,143.645,11.097,8.939,58.371,0.442,1.47,19.427,-3.577,-2.419,-1.691,-3.822,762592408,6.439,6.277,5.516,5.378
100722,1,-14.919,-4.642,1.865,7.878,33.333,1.125,4.759,29.85,34.453,71.155,94.661,182.944,102.186,25.965,146.306,3.288,3.288,54.087,1.658,7.003,34.762,20.157,13.207,10.08,6.079,1592419472,2.732,2.508,2.758,2.532
100723,1,16.713,-25.9,3.009,15.275,24.866,2.09,3.403,23.648,30.89,77.916,93.321,370.627,37.293,19.688,105.856,2.576,1.166,44.379,1.439,7.307,37.508,54.807,44.705,35.899,24.939,635423056,2.732,2.444,2.474,2.213
100724,1,-0.247,34.514,16.834,89.544,119.302,4.272,5.691,55.764,9.036,120.012,123.242,292.407,5.555,25.127,183.866,1.125,0.396,28.059,3.94,20.959,43.497,18.279,17.939,14.566,3.696,706500000,1.228,1.002,1.08,0.881
100725,1,3.103,25.19,6.181,21.739,54.515,4.954,12.423,48.224,28.441,158.36,168.81,187.349,42.771,30.291,288.294,2.057,1.371,38.959,1.247,4.387,33.475,0.156,0.132,0.095,0.076,373146761,2.412,2.096,3.649,3.17
100726,1,94.267,33.395,2.6,14.03,30.915,1.172,2.582,24.163,24.275,65.237,84.597,471.777,70.444,15.57,81.118,1.668,1.47,45.155,2.218,11.969,42.274,-24.274,-20.129,-16.398,-7.391,1221787781,5.931,5.063,5.437,4.641
100727,1,208.862,15.783,5.857,18.644,30.508,3.972,6.5,48,24.917,332.659,334.343,55.307,162.104,31.504,820.909,1.805,1.504,58.374,1.474,4.693,38.961,-152.457,-49.175,-33.725,-22.87,828000000,6.337,5.541,6.722,5.878
100728,1,18.028,1.634,8.119,30.391,37.988,4.051,5.064,43.478,10.187,59.006,176.825,199.031,58.527,27.967,64.615,2.859,0.417,66.504,2.004,7.501,17.97,-35.752,-24.684,-18.089,-9.025,341998652,6.741,5.703,4.202,3.554
100729,1,207.847,30.937,6.671,24.034,36.337,4.391,6.638,46.691,23.157,75.455,107.72,350.255,0,22.209,181.544,1.725,1.725,21.926,1.519,5.473,52.66,20.89,20.89,15.091,9.932,443004283,2.784,2.287,2.824,2.321
100730,1,-22.273,-17.526,0.125,0.615,-49.562,0.101,-8.153,-78.111,33.978,85.242,91.386,221.6,205.567,18.969,430.843,4.177,3.863,73.226,1.243,6.078,22.848,0.104,0.07,0.055,0.044,2890036774,,,8.491,6.916
100731,1,41.302,20.815,8.9,25.929,44.628,3.402,5.856,44.467,12.093,242.914,325.332,68.312,103.081,36.846,93.078,2.351,1.721,41.126,2.615,7.62,28.812,25.833,13.498,8.865,3.388,1784346154,2.625,0.283,2.431,0.262
100732,1,247.343,36.556,2.989,9.664,18.621,1.089,2.099,25.442,9.625,269.055,345.928,103.483,227.078,23.225,389.49,0.996,0.996,57.75,2.744,8.87,19.248,-111.363,-51.728,-35.727,-13.019,724481740,11.176,11.045,10.389,10.267
100733,1,18.01,41.078,1.02,6.033,9.741,0.259,0.418,5.042,9.783,59.357,144.119,305.337,93.744,20.036,93.938,0.702,0.668,39.945,3.937,23.283,14.219,-24.307,-18.279,-15.187,-3.857,6933707743,17.325,16.443,8.633,8.194
100734,1,-1.538,46.492,4.097,11.472,16.744,2.271,3.314,18.556,29.54,91.485,112.862,161.876,7.038,37.186,63.745,1.104,0.552,27.153,1.803,5.051,52.823,33.761,31.696,20.376,11.295,481222543,1.945,1.039,1.804,0.963
100735,1,9.537,-13.933,6.106,15.859,25.55,3.33,5.365,46.031,25.809,189.705,190.808,111.02,43.673,39.262,430.434,2.312,1.387,34.294,1.833,4.762,55.81,-14.785,-10.482,-6.446,-3.515,279000000,3.343,3.031,2.891,2.621
100736,1,247.247,327.54,6.123,75.144,134.104,4.065,7.254,32.402,32.645,54.749,108.375,822.689,449.579,7.287,40.574,3.314,3.126,34.66,1.506,18.485,38.813,9.609,6.564,6.029,4.002,522000000,4.796,4.322,4.716,4.25
100737,1,30.386,-41.601,0.731,1.525,-7.981,1.34,-7.01,-53.543,85.208,164.232,192.527,102.096,19.86,45.053,2645.454,5.567,4.226,35.397,0.545,1.138,23.044,-21.043,-18.972,-9.876,-18.092,1653051020,,,5.071,5.015
100738,1,35.704,-23.633,5.515,16.903,66.625,0.971,3.83,18.627,28.864,98.131,131.707,219.226,0,31.325,154.595,0.844,0.744,42.765,5.675,17.394,55.555,-46.668,-46.668,-31.441,-5.539,4069266736,2.044,1.967,3.389,3.262
100739,1,33.233,11.311,5.674,60.493,108.641,5.297,9.513,57.894,25.152,29.176,37.871,1387.301,31.746,6.583,69.78,4.216,4.216,52.455,1.071,11.419,24.667,23.277,18.785,17.023,15.891,232664516,5.122,5.112,5.122,5.112
100740,1,-21.074,-27.325,6.293,25.899,48.92,4.8,9.066,41.463,60.4,63.2,64.8,231.481,122.222,22.04,700,2.933,2.933,59.591,1.311,5.395,99.65,52.707,33.718,25.524,19.466,226500000,3.106,3.085,3.244,3.222
100741,1,4.545,21.111,6.11,21.837,44.367,2.627,5.337,48.484,14.178,123.545,125.304,230.937,6.25,29.657,655.555,2.627,2.502,57.46,2.325,8.311,32.977,9.744,7.946,5.722,2.46,340000000,3.949,3.025,3.803,2.914
100742,1,42.634,-50.601,0.377,3.257,85.016,0.199,5.211,25.29,22.522,26.618,108.872,881.41,0,10.189,382.022,2.695,2.695,54.376,1.892,16.312,16.326,-7.781,-7.781,-6.878,-3.634,1127923800,6.121,5.584,10.471,9.553
100743,1,-4.66,10.384,2.817,13.454,47.662,3.066,10.862,24.387,58.835,148.036,148.614,185.042,160.256,22.456,1937.288,5.561,5.561,63.627,0.918,4.387,40.735,4.863,2.536,2.005,2.182,1132000000,4.196,3.68,4.669,4.095
100744,1,120.577,50.822,4.757,21.862,38.056,1.732,3.016,18.725,52.872,51.554,53.191,355.232,0,21.966,176.073,1.026,1.026,47.254,2.745,12.615,80.704,1.576,1.576,1.233,0.449,823748655,4.743,4.538,5,4.783
100745,1,163.733,8.132,2.581,11.004,32.057,1.504,4.381,28.033,36.69,110.564,112.447,391.803,13.524,19.789,367.515,2.485,2.485,57.42,1.716,7.315,44.668,-22.153,-20.967,-16.049,-9.352,561000000,6.679,5.82,7.08,6.17
100746,1,13.612,29.024,7.15,22.707,24.89,6.553,7.183,59.375,31.253,168.181,175,61.847,151.004,31.964,450.98,0.63,0.63,58.472,1.091,3.465,40.013,107.297,27.295,18.7,17.139,496000000,2.957,2.769,2.957,2.769
100747,1,-10.588,-5.091,6.125,19.634,43.835,3.204,7.153,53.932,32.078,142.18,145.023,59.773,69.405,43.634,272.413,3.576,3.576,35.599,1.911,6.127,60.826,141.081,54.037,37.179,19.448,430500000,1.371,1.09,1.404,1.117
100748,1,-18.173,16.206,1.81,5.037,11.567,0.728,1.672,7.442,30.581,109.186,123.488,156.648,0,38.963,397.948,1.402,1.025,35.486,2.485,6.916,56.989,-0.633,-0.627,-0.402,-0.161,1133654564,3.597,2.654,3.086,2.277
100749,1,8.974,19.829,6.426,22.252,37.087,3.032,5.054,52.941,17.068,88.108,110.27,228.395,2.469,30.223,213.149,1.609,1.497,28.432,2.119,7.337,23.641,2.624,2.565,1.824,0.861,455904489,2.458,1.735,2.426,1.713
100750,1,7.524,5.854,4.286,11.254,25.334,4.482,10.091,48.462,30.167,28.589,47.669,147.463,12.038,38.535,671.311,4.696,4.541,52.772,0.956,2.51,30.039,14.405,11.297,6.995,7.316,1554546968,3.513,3.449,3.513,3.449
100751,1,-28.229,-26.513,-16.855,-63.028,-34.652,-20.68,-11.369,,81.096,57.312,57.971,300,31.62,23.168,995.348,4.744,4.744,66.391,0.815,3.047,15.687,21.268,11.852,8.682,10.653,905850129,7.323,7.313,15.104,15.083
100752,1,5.325,35.501,4.991,12.268,16.974,4.866,6.733,39.147,41.864,75.273,133.333,116.006,25.039,41.485,246.296,2.8,1.2,44.181,1.025,2.521,30.974,11.946,9.798,5.811,5.666,627969008,3.692,3.395,3.23,2.971
100753,1,27.545,10.957,7.628,25.649,42.98,2.052,3.439,28.117,19.938,76.308,122.513,227.38,0,30.545,309.74,1.081,0.915,52.181,3.716,12.495,50.309,-22.01,-22.01,-15.463,-4.16,718788810,3.931,3.39,3.904,3.367
100754,1,17.974,64.986,7.121,24.242,27.532,2.238,2.542,35.333,11.599,131.449,147.482,130.08,70.855,33.229,1100,1.231,0.191,60.995,3.18,10.827,33.519,-6.881,-5.545,-3.916,-1.231,725336834,7.585,6.635,5.604,4.902
100755,1,8.56,2.526,4.52,12.737,32.984,1.072,2.776,23.493,13.886,117.498,200.07,127.167,50.759,35.98,403.546,1.872,1.512,51.607,4.215,11.879,30.089,17.642,12.13,7.825,1.856,1735376952,4.246,3.582,3.758,3.17
100756,1,32.774,17.259,8.707,50.264,66.666,5.337,7.078,82.894,15.794,75.392,77.804,440.957,106.382,15.447,216.666,1.629,1.629,77.321,1.631,9.417,28.78,-20.085,-15.631,-12.923,-7.921,281144928,4.004,3.731,4.038,3.763
100757,1,-8.007,-13.548,3.256,17.458,56.516,1.201,3.888,62.815,11.374,9.928,114.493,384.391,0,20.644,4.799,3.095,2.894,62.318,2.71,14.533,26.914,-5.484,-5.399,-4.392,-1.62,2035724186,5.676,5.071,5.149,4.6
100758,1,6.515,13.969,0.328,1.724,23.333,0.647,8.761,35.551,55.028,95.198,95.438,95.2,340.114,18.68,67.948,8.329,6.128,63.108,0.507,2.663,23.167,22.105,4.576,3.704,7.293,1275000000,9.886,9.103,9.504,8.752
100759,1,1.041,16.34,4.915,15.245,23.593,1.992,3.084,23.722,23.61,86.168,108.075,196.29,0,33.75,176.029,0.806,0.806,3.699,2.466,7.649,45.582,26.683,26.683,18.08,7.33,995165903,0.23,0.07,0.232,0.071
100760,1,0.084,7.875,1.283,5.369,33.378,0.439,2.731,12.631,25.135,61.843,88.227,310.017,0,24.389,891.379,1.413,1.296,72.275,2.921,12.22,33.86,-8.742,-8.742,-6.652,-2.277,3432554167,7.767,5.988,10.246,7.9
100761,1,170.796,18.795,12.723,23.899,29.769,4.982,6.206,39.444,32.933,66.339,72.222,98.392,0,50.405,467.441,1.223,1.223,37.277,2.553,4.796,69.642,17.183,17.183,8.035,3.146,376763240,1.755,1.74,1.755,1.74
100762,1,8.668,0.422,0.591,3.138,6.8,0.54,1.171,8.091,30.125,98.508,112.101,416.034,27.068,18.412,55.05,3.003,-0.12,32.698,1.095,5.806,32.752,9.212,8.632,7.004,6.396,1003178503,13.376,8.35,5.722,3.572
100763,1,105.652,-0.681,15.189,37.344,44.398,5.145,6.117,41.472,33.543,138,153.777,157.342,8.041,37.681,517.073,0.743,-0.514,46.113,2.951,7.257,74.092,-72.481,-68.563,-40.675,-13.779,586678498,2.941,2.831,2.592,2.496
100764,1,-24.974,-65.283,1.177,2.871,0.675,3.386,0.796,3.448,88.174,18.531,96.853,38.235,59.358,50.608,188,9.163,8.964,43.64,0.347,0.847,21.337,-50.884,-27.011,-15.933,-45.816,442637681,8.164,8.101,4.673,4.637
100765,1,-33.034,14.883,-20.107,-75.257,-69.333,-5.942,-5.15,-38.235,31.814,48.768,51.231,362.5,37.5,20,263.461,0.871,0.752,59.464,3.383,13.461,78.418,16.372,15.756,11.796,3.486,803000000,3.872,3.209,3.784,3.136
100766,1,-8.675,-14.776,4.252,53.846,146.153,3.418,9.279,39.583,38.4,171.386,174.926,513.636,363.636,10.232,112.162,4.517,4.517,63.875,1.243,15.75,47.684,8.185,4.946,4.555,3.663,314500000,4.847,4.835,5.567,5.554
100767,1,70.97,116.243,5.919,28.918,70.54,2.618,6.386,44.768,28.902,97.4,103.032,254.595,78.86,23.07,130.645,3.229,3.107,33.46,2.261,11.045,46.915,35.415,25.043,19.917,8.808,1181254666,1.887,1.483,1.905,1.497
100768,1,15.296,1.809,3.776,24.852,48.52,1.866,3.644,13.851,38.655,122.885,127.363,423.157,108.421,15.833,125.757,1.422,1.422,26.666,2.023,13.313,79.676,-21.23,-18.663,-15.827,-7.822,434872093,2.461,1.784,2.388,1.731
100769,1,-12.556,-44.831,1.566,3.538,9.897,0.9,2.519,17.793,18.504,22.572,174.611,112.568,3.497,46.282,39.612,1.069,0.985,32.169,1.739,3.928,15.813,-29.035,-28.245,-15.74,-9.051,1314544038,6.086,5.287,7.482,6.5
100770,1,28.571,-58.172,0.63,8.23,36.213,0.53,2.332,9.034,28.996,29.925,106.195,1280.952,26.19,7.106,182.485,3.181,3.181,62.041,1.189,15.522,18.29,-15.196,-14.822,-13.686,-11.505,546883287,24.444,24.088,15.492,15.267
100771,1,1.877,55.294,10.774,39.024,52.439,6.06,8.143,42.574,35.703,63.316,98.492,390.196,35.294,19.029,184.848,2.083,2.083,41.044,1.777,6.439,60.269,40.601,37.674,27.272,15.34,188513587,2.075,2.075,2.075,2.075
100772,1,5.102,61.172,2.055,6.517,29.59,1.456,6.612,49.092,25.135,172.125,207.466,87.538,116.209,32.922,164.838,5.145,5.135,38.086,1.411,4.474,28.149,20.501,9.227,6.317,4.475,2364249607,3.119,2.142,3.09,2.122
100773,1,59.666,29.488,8.725,23.669,39.266,2.588,4.293,22.912,25.819,76.696,136.339,178.06,4.451,35.396,6822.222,1.765,1.665,57.343,3.37,9.144,74.332,-47.272,-45.956,-29.015,-8.607,1286847969,4.076,3.76,4.027,3.715
100774,1,-13.267,44.943,3.29,9.831,28.109,2.034,5.816,51.201,27.733,255.818,540.181,28.35,115.876,40.945,287.906,3.959,3.782,47.002,1.617,4.832,36.289,-45.928,-13.014,-8.658,-5.352,2031203915,4.489,4.199,4.375,4.092
100775,1,5.294,-26.745,0.47,1.523,7.616,0.494,2.471,4.84,51.819,42.641,147.278,214.254,13.39,30.52,113.669,2.542,1.906,32.036,0.952,3.081,27.37,-11.326,-10.51,-7.262,-7.627,733770393,13.135,12.351,9.529,8.96
100776,1,27.394,20.312,10.378,101.724,158.62,4.788,7.467,58.227,13.622,165.306,238.775,240.983,696.721,9.636,1268.421,2.678,2.678,84.518,2.167,21.241,42.392,-28.523,-16.65,-14.951,-6.899,167833176,5.297,4.673,5.297,4.673
100777,1,-5.702,-5.735,3.086,10.216,12.377,2.182,2.643,17.307,32.068,133.754,136.673,192.149,21.121,31.921,134.08,1.133,-0.125,19.212,1.414,4.681,35.856,-3.538,-3.232,-2.255,-1.594,764199754,2.19,1.285,1.975,1.159
100778,1,-1.116,52.704,6.756,48.275,104.827,3.178,6.902,36.018,21.389,98.058,109.061,343.333,148.888,16.885,515.625,3.723,3.723,74.108,2.125,15.186,41.505,-60.759,-37.71,-32.432,-15.258,235500000,3.761,3.647,3.761,3.647
100779,1,30.932,141.009,2.198,15.514,60.708,1.319,5.164,28.346,21.754,77.643,119.712,413.75,222.5,13.582,231.25,4.131,3.988,37.096,1.665,11.753,25.908,-38.784,-24.171,-20.745,-12.453,758157431,4.161,4.095,3.972,3.909
100780,1,136.424,21.322,2.509,9.492,28.587,2.574,7.754,15.987,56.067,118.644,137.657,200.632,172.813,21.121,340,5.089,5.089,70.22,0.974,3.686,33.931,-31.971,-21.574,-15.871,-16.287,1872640916,6.829,5.729,6.614,5.549
100781,1,-4.922,60.263,5.927,21.16,31.399,2.545,3.776,47.916,21.706,98.611,99.722,404.494,7.865,19.517,2520,1.231,1.231,72.149,2.328,8.313,66.156,30.04,29.482,21.223,9.113,264388541,5.875,5.178,5.875,5.178
100782,1,-22.34,-30.553,2.852,8.324,17.251,3.497,7.248,33.013,56.447,408.866,411.576,39.417,122.912,38.119,147.767,4.003,3.708,46.854,0.815,2.38,50.867,-25.408,-9.359,-6.152,-7.543,1339490949,2.819,2.204,2.782,2.175
100783,1,109.993,65.983,1.965,5.841,17.01,1.253,3.649,13.711,26.953,105.32,166.374,152.17,107.429,27.808,3064.705,2.266,2.137,56.499,1.568,4.661,28.385,-52.109,-32.019,-21.245,-13.545,1462477043,3.97,3.711,3.996,3.735
100784,1,2.868,11.639,4.267,34.273,65.867,2.243,4.312,23.268,19.803,33.491,112.326,586.744,1.162,14.536,45.189,1.514,1.477,35.327,1.901,15.273,12.187,-16.082,-16.066,-14.066,-7.396,2144545882,4.09,3.861,4.634,4.374
100785,1,9.936,61.227,5.619,13.001,21.254,4.655,7.611,55.294,36.789,62.53,63.681,118.04,0,45.862,185.678,1.7,1.7,31.272,1.206,2.792,34.937,-46.901,-46.901,-26.63,-22.064,908709906,2.104,2.101,2.32,2.316
100786,1,16.981,62.968,16.18,29.828,34.718,5.393,6.277,77.173,15.768,58.602,116.129,121.568,0,45.132,182.758,0.795,0.795,31.563,3,5.53,63.66,73.043,73.043,33.421,11.14,178336114,0.869,0.845,0.877,0.852
100787,1,513.087,108.537,8.56,21.318,23.702,2.79,3.102,69.834,6.933,11.829,65.158,1017.763,184.21,7.68,0.372,0.312,0.312,28.398,3.067,7.639,23.43,127.046,110.305,66.009,21.516,291000000,1.824,1.795,1.824,1.795
100788,1,97.454,-9.144,0.926,4.92,17.223,0.824,2.884,14.54,47.755,71.147,80.785,852.879,0,10.494,187.241,1.824,1.824,66.373,1.124,5.971,28.316,-6.275,-6.275,-5.094,-4.532,811359801,4.991,4.727,5.075,4.806
100789,1,48.07,49.001,4.883,11.978,29.77,2.484,6.175,59.858,13.397,53.351,101.252,163.656,0,37.928,772.832,2.996,2.984,46.228,1.965,4.82,25.828,-20.165,-20.165,-11.944,-6.077,1099895758,2.679,2.395,2.676,2.392
100790,1,160.593,26.419,3.069,12.061,21.491,2.409,4.293,50.385,34.106,489.705,499.183,52.442,278.491,23.205,133.257,3.899,1.621,64.625,1.273,5.005,40.708,205.66,36.714,27.371,21.489,1556951784,3.71,3.707,3.316,3.314
100791,1,20.225,-12.282,6.54,26.609,48.927,8.038,14.779,58.361,31.892,72.136,73.993,398.765,83.127,17.185,423.125,5.185,5.185,69.731,0.813,3.31,22.855,19.621,15.944,12.025,14.779,369000000,4.607,4.588,5.03,5.01
100792,1,7.394,6.267,3.924,5.841,9.11,4.797,7.482,68.273,21.658,127.554,376.78,17.117,32.909,66.654,108.457,2.684,2.684,24.231,0.818,1.217,13.141,101.034,32.144,10.549,12.896,492074807,3.5,2.75,3.5,2.75
100793,1,-0.762,-20.307,2.226,19.409,92.827,1.708,8.172,49.773,23.899,90.779,91.108,700.769,0,12.487,6338.461,6.166,6.166,84.63,1.303,11.358,32.817,9.732,9.732,8.615,6.612,321690802,7.466,7.44,7.466,7.44
100794,1,14.479,22.326,6.477,33.727,55.621,2.43,4.008,38.056,19.433,70.357,84.327,297.969,87.309,20.606,62.763,1.236,1.236,27.405,2.664,13.875,46.25,4.007,2.953,2.386,0.895,455720057,2.112,1.161,2.13,1.17
100795,1,5.838,-6.314,1.559,7.935,31.494,1.633,6.484,26.849,39.532,110.485,118.544,304.648,99.404,19.839,227.657,5.769,4.008,51.548,0.954,4.856,34.535,8.95,6.946,5.581,5.846,1548500000,6.526,6.404,5.477,5.374
100796,1,-1.138,2.214,3.578,20.105,56.084,3.166,8.833,46.491,56,84.836,86.885,246.464,191.919,18.574,321.739,4.5,4.5,61.913,1.129,6.349,61.581,6.369,4.581,3.766,3.333,336000000,1.843,1.832,1.918,1.906
100797,1,-57.971,-45.502,8.929,18.923,22.512,4.647,5.528,43.949,26.003,143.349,148.275,55.464,0,64.323,318.681,1.201,1.201,17.574,1.921,4.071,52.193,25.947,25.947,13.702,7.131,324521277,0.884,0.876,0.854,0.846
100798,1,0.842,-5.332,0.069,0.202,21.558,0.086,9.228,59.331,19.13,20.608,23.911,193.8,0.711,33.954,32.414,5.805,5.589,41.166,0.797,2.336,15.342,-3.595,-3.567,-2.349,-2.946,441542086,5.447,5.429,5.574,5.556
100799,1,-2.136,30.131,14.453,49.736,72.231,6.652,9.661,74.187,28.609,131.25,152.925,99.602,82.384,35.462,2582.758,2.914,2.914,58.337,2.172,7.476,81.664,95.827,52.915,37.538,17.277,1217065148,1.492,1.206,1.5,1.212
100800,1,-59.145,37.223,8.725,19.391,44.486,3.821,8.767,61.417,14.832,216.129,343.548,32.235,32.409,60.736,1267.741,1.086,1.049,28.105,2.283,5.074,35.072,-28.101,-14.618,-8.041,-3.521,395881701,0.94,0.922,1.302,1.278
100801,1,31.136,-15.135,0.226,1.095,18.082,0.138,2.29,13.75,25.757,147.731,149.243,354.166,119.642,17.427,122.916,2.914,1.387,50.311,1.63,7.895,29.411,-25.851,-18.389,-14.592,-8.952,371159983,10.104,9.416,7.95,7.409
100802,1,2.696,1.537,0.601,3.412,26.894,1.022,8.06,25.921,48.578,6.89,35.591,459.731,5.503,17.691,17.353,6.751,6.505,54.595,0.588,3.336,25.09,-4.702,-4.589,-3.78,-6.423,1187256627,10.263,9.892,10.309,9.937
100803,1,35.067,8.205,9.01,28.027,39.273,5.118,7.172,54.306,16.77,132.882,189.174,112.139,100.606,31.974,203.571,1.169,1.169,49.878,1.76,5.475,38.209,-63.527,-41.475,-28.142,-15.987,530790400,3.779,3.444,3.807,3.47
100804,1,-21.743,-51.534,1.872,7.74,41.09,1.645,8.736,37.771,80.525,35.006,127.418,208.347,45.847,28.233,769.986,3.627,3.359,64.751,1.137,4.703,22.39,0.184,0.153,0.116,0.102,6287003829,5.339,4.903,7.81,7.171
100805,1,2.799,58.794,5.122,15.131,29.56,2.015,3.936,42.784,14.166,107.662,123.435,170.774,13.413,35.188,187.062,1.265,1.265,44.551,2.541,7.508,25.928,-32.663,-30.252,-20.011,-7.873,906806103,3.18,2.942,3.365,3.113
100806,1,27.86,2.897,0.07,0.209,1.835,0.064,0.563,1.862,36.612,196.456,240.594,106.315,125.817,30.108,397.035,2.912,2.767,52.226,1.101,3.259,23.191,-24.495,-12.026,-7.96,-7.224,2275488394,5.998,5.572,4.659,4.328
100807,1,189.892,19.335,5.879,35.164,48.351,2.146,2.952,27.414,25.986,64.203,78.598,366.822,263.084,13.7,137.918,0.67,0.67,50.512,2.738,16.379,80.477,48.518,33.425,27.836,10.164,774650894,5.977,5.348,5.717,5.115
100808,1,1.7,11.572,2.498,9.874,31.233,1.52,4.81,29.297,17.476,50.81,126.124,279.19,4.566,26.058,138.814,2.069,1.489,54.481,1.642,6.492,13.827,-2.206,-2.175,-1.625,-0.989,9193998648,6.761,3.582,7.707,4.083
100809,1,-44.158,66.061,5.201,19.382,29.494,3.868,5.887,34.201,51.092,182.77,483.108,37.9,140.204,35.957,462.765,2.186,1.317,54.926,1.344,5.009,24.915,-165.119,-98.042,-68.656,-53.35,1822485955,2.82,2.706,2.616,2.51
100810,1,62.938,-4.117,2.24,8.644,20.659,1.499,3.583,27.592,18.679,106.632,126.658,322.919,6.957,23.262,2131.914,3.329,1.88,71.437,1.494,5.765,23.808,-59.198,-57.15,-42.339,-28.335,735019687,15.209,13.02,10.139,8.68
100811,1,26.644,199.023,17.396,57.086,89.271,5.861,9.166,46.579,31.486,55.837,57.98,182.783,15.67,33.506,206.862,2.461,2.148,40.034,2.967,9.739,109.868,83.476,76.4,53.118,17.897,2315229467,1.092,0.868,1.075,0.855
100812,1,41.629,8.312,2.345,16.879,44.808,2.852,7.572,15.185,51.04,28.856,112.749,606.942,62.821,12.99,66.962,5.315,4.76,61.128,0.822,5.917,29.027,-40.865,-36.475,-31.406,-38.19,2487211302,8.255,7.475,7.752,7.02
100813,1,1.384,-45.921,0.527,1.536,1.427,1.055,0.98,1.485,92.652,509.23,711.282,21.241,170.152,34.317,4240,9.577,8.823,61.121,0.499,1.455,13.102,198.266,32.779,21.536,43.137,1228566355,4.504,3.556,3.309,2.613
